t,y
9.297,165.61
9.31,165.61
9.322,165.61
9.336,165.872
9.348,165.872
9.361,165.872
9.374,165.61
9.387,165.61
9.399,165.61
9.413,165.61
9.425,165.872
9.438,165.61
9.45,165.61
9.464,165.61
9.476,165.61
9.489,165.61
9.502,165.872
9.515,165.872
9.527,165.61
9.541,165.872
9.553,165.872
9.565,165.872
